source_row,split
34895,train
91822,train
77979,train
101585,train
18053,train
35725,train
37143,train
66095,train
90058,train
21314,train
42353,train
35233,train
23357,train
88326,train
26112,train
60203,train
34821,train
55922,train
90241,train
6019,train
28706,train
90214,train
43592,train
26092,train
71700,train
53048,train
86698,train
63800,train
27822,train
38129,train
64339,train
76174,train
2715,train
53469,train
48827,train
10483,train
90887,train
17458,train
99638,train
21436,train
76818,train
17673,train
96618,train
6299,train
1396,train
52720,train
47991,train
10408,train
8314,train
14441,train
83670,train
47155,train
40008,train
45382,train
42883,train
68122,train
96194,train
28769,train
9968,train
66644,train
30288,train
30959,train
56149,train
10599,train
2591,train
62736,train
29992,train
69671,train
15718,train
20980,train
42964,train
76861,train
17753,train
58543,train
98434,train
62865,train
103079,train
66659,train
10426,train
90112,train
20056,train
49730,train
50652,train
74351,train
56251,train
95072,train
34953,train
53609,train
23067,train
42053,train
37048,train
12512,train
9209,train
90793,train
18260,train
32561,train
1332,train
12876,train
53069,train
92067,train
77289,train
94028,train
97692,train
43477,train
16427,train
8368,train
19042,train
35283,train
14000,train
30191,train
70261,train
53493,train
43041,train
100170,train
60217,train
36371,train
85030,train
84852,train
22615,train
44752,train
85283,train
37096,train
8745,train
75196,train
90936,train
15444,train
21572,train
32692,train
78279,train
12548,train
34577,train
49793,train
25212,train
46750,train
45104,train
36694,train
78432,train
28359,train
98720,train
28943,train
88909,train
19120,train
58093,train
514,train
103306,train
23816,train
99286,train
44248,train
72911,train
31886,train
74313,train
38962,train
62022,train
18301,train
65004,train
90004,train
1452,train
16548,train
23342,train
55526,train
56554,train
37011,train
55464,train
7413,train
85634,train
67863,train
2599,train
56789,train
30675,train
25887,train
13967,train
32991,train
59037,train
27160,train
54672,train
19800,train
22063,train
3286,train
89150,train
94058,train
20823,train
23730,train
55065,train
7060,train
35772,train
60862,train
6987,train
40974,train
82865,train
29594,train
64833,train
25349,train
94752,train
45120,train
33386,train
15253,train
65097,train
65903,train
56866,train
54281,train
60977,train
22187,train
61445,train
63796,train
35613,train
70539,train
46697,train
75308,train
81153,train
61429,train
72319,train
44443,train
41095,train
78118,train
97044,train
45110,train
77023,train
9360,train
7374,train
64606,train
58502,train
1120,train
9953,train
44379,train
80307,train
53883,train
35717,train
18067,train
36177,train
36474,train
54679,train
26036,train
41408,train
7693,train
5482,train
69599,train
10466,train
100553,train
32168,train
81527,train
68034,train
88133,train
17339,train
17143,train
55916,train
1097,train
74535,train
37227,train
87964,train
11312,train
55377,train
52000,train
24356,train
7440,train
9902,train
9751,train
59838,train
80526,train
80141,train
7250,train
37057,train
58920,train
75189,train
34004,train
27647,train
49803,train
89161,train
21298,train
100512,train
17494,train
54138,train
75944,train
69702,train
85191,train
55978,train
55827,train
93050,train
57283,train
65146,train
100083,train
42143,train
26510,train
4950,train
67287,train
39417,train
34890,train
10887,train
5706,train
1594,train
57039,train
67230,train
6214,train
37925,train
53108,train
40911,train
32290,train
68829,train
90927,train
49506,train
92317,train
97953,train
61453,train
102642,train
102623,train
57209,train
69777,train
50653,train
71296,train
8372,train
12486,train
83189,train
795,train
16834,train
5416,train
44865,train
43167,train
75147,train
88896,train
57560,train
19299,train
48074,train
40309,train
76959,train
80947,train
89442,train
42015,train
74820,train
75886,train
97653,train
61278,train
63761,train
30292,train
74411,train
31665,train
97478,train
47539,train
25359,train
13055,train
41747,train
98018,train
39397,train
78046,train
47148,train
35396,train
25909,train
55271,train
23490,train
102789,train
5000,train
57809,train
28026,train
101238,train
13560,train
81961,train
23428,train
1637,train
62971,train
11214,train
57468,train
25994,train
48067,train
78772,train
76006,train
84574,train
32244,train
65715,train
92480,train
38915,train
45341,train
97449,train
220,train
77222,train
25616,train
42270,train
91855,train
22260,train
89109,train
37176,train
63399,train
96951,train
43922,train
717,train
95847,train
43375,train
78349,train
31229,train
19198,train
18023,train
83024,train
39965,train
94320,train
29256,train
101358,train
11587,train
3261,train
74544,train
25226,train
71690,train
85776,train
45906,train
71274,train
98340,train
102065,train
41175,train
69166,train
12511,train
71576,train
43341,train
9913,train
1339,train
43715,train
26755,train
11185,train
80247,train
34371,train
43661,train
86560,train
25832,train
95998,train
218,train
54807,train
29463,train
50835,train
53998,train
21576,train
40454,train
50531,train
19304,train
64671,train
98194,train
103336,train
43826,train
68216,train
67708,train
33531,train
1447,train
82132,train
47754,train
75258,train
79061,train
87206,train
44691,train
70553,train
6772,train
88805,train
22366,train
17202,train
60662,train
9714,train
64569,train
70120,train
102325,train
50316,train
52038,train
96902,train
13824,train
49879,train
7639,train
39026,train
14589,train
60237,train
45522,train
19544,train
71392,train
14166,train
12395,train
38881,train
47199,train
98798,train
92657,train
101894,train
47367,train
95165,train
97572,train
51941,train
60508,train
48942,train
16308,train
87960,train
86448,train
87536,train
26031,train
37007,train
91192,train
52816,train
91531,train
21735,train
92889,train
80941,train
18399,train
64804,train
48044,train
26025,train
55931,train
68769,train
44251,train
72174,train
62466,train
44692,train
28588,train
74996,train
20856,train
54734,train
66085,train
92547,train
5521,train
439,train
73339,train
97425,train
90720,train
68298,train
31494,train
82752,train
50710,train
81240,train
100903,train
4964,train
2688,train
69927,train
30099,train
39651,train
30906,train
35895,train
81697,train
42602,train
73900,train
33342,train
55654,train
25901,train
31670,train
22706,train
79013,train
61422,train
18870,train
86865,train
6609,train
41275,train
68875,train
99648,train
8297,train
15709,train
5173,train
102725,train
8479,train
59341,train
79253,train
41110,train
25771,train
54909,train
102006,train
23238,train
86125,train
15330,train
27615,train
64912,train
53603,train
25782,train
66923,train
17376,train
8035,train
69545,train
80347,train
69145,train
55350,train
87919,train
41895,train
98519,train
23011,train
66243,train
69722,train
28981,train
92224,train
80029,train
9129,train
32880,train
78259,train
18576,train
45338,train
46124,train
93129,train
35998,train
65647,train
84848,train
13539,train
76030,train
11573,train
1741,train
18901,train
65393,train
18855,train
58073,train
100587,train
18268,train
31135,train
43901,train
46242,train
16824,train
17064,train
38740,train
83478,train
100281,train
87841,train
3086,train
84978,train
2630,train
16002,train
11551,train
55353,train
45373,train
103254,train
38299,train
79619,train
102208,train
49991,train
44915,train
83613,train
43453,train
59010,train
103058,train
9536,train
103355,train
75936,train
9997,train
7306,train
25057,train
97228,train
103428,train
13123,train
62125,train
16546,train
93924,train
59970,train
97294,train
73311,train
48301,train
63198,train
2137,train
51930,train
73488,train
63103,train
48573,train
41471,train
45576,train
41399,train
87749,train
37717,train
45730,train
77110,train
2675,train
25898,train
59339,train
16826,train
62639,train
4356,train
28654,train
85313,train
50107,train
93229,train
51916,train
45666,train
88864,train
13171,train
75951,train
93456,train
11155,train
80584,train
12828,train
69752,train
53677,train
93306,train
84218,train
20532,train
49283,train
102693,train
78453,train
85287,train
97166,train
97482,train
22904,train
103529,train
37844,train
18801,train
98333,train
35607,train
76680,train
24861,train
93047,train
103530,train
82671,train
73676,train
87587,train
20728,train
78218,train
51695,train
83935,train
47519,train
85825,train
6874,train
102166,train
76472,train
80571,train
83816,train
44858,train
49492,train
72344,train
43430,train
33901,train
521,train
8864,train
18494,train
11074,train
25772,train
72603,train
26242,train
77176,train
75880,train
76703,train
67848,train
19712,train
30531,train
35752,train
46115,train
34296,train
75904,train
35624,train
83023,train
12170,train
96026,train
1283,train
61529,train
83395,train
52850,train
25787,train
52994,train
13861,train
16885,train
48132,train
80333,train
41344,train
90019,train
76798,train
59947,train
70957,train
71520,train
6897,train
87277,train
64406,train
5244,train
41423,train
35323,train
88337,train
42386,train
16416,train
39014,train
26674,train
33195,train
83778,train
97215,train
83964,train
65036,train
1838,train
29973,train
56592,train
19474,train
54661,train
31766,train
85760,train
41669,train
46405,train
64217,train
87628,train
69693,train
73506,train
50095,train
98251,train
38563,train
74576,train
48556,train
71136,train
32732,train
484,train
33482,train
53925,train
21041,train
84872,train
74893,train
69978,train
21596,train
18525,train
91164,train
103406,train
24917,train
91697,train
13610,train
47458,train
46253,train
63891,train
31797,train
30971,train
27548,train
83928,train
103375,train
101716,train
73254,train
67364,train
84585,train
71215,train
87978,train
17437,train
85279,train
25900,train
1282,train
60609,train
22761,train
60577,train
43627,train
15884,train
55459,train
26445,train
33824,train
45435,train
3190,train
57680,train
51402,train
88939,train
47080,train
12846,train
51770,train
35079,train
86852,train
22212,train
51632,train
87664,train
60659,train
82512,train
14573,train
64044,train
40767,train
49540,train
16436,train
77769,train
78857,train
54634,train
98378,train
62396,train
97820,train
26602,train
77442,train
92499,train
76185,train
41996,train
27102,train
18721,train
25665,train
39563,train
36969,train
20743,train
44245,train
41998,train
18750,train
59872,train
6249,train
101852,train
80260,train
13419,train
35351,train
5858,train
49097,train
87406,train
37111,train
89554,train
56154,train
4225,train
13771,train
90197,train
96165,train
28534,train
18706,train
73748,train
70614,train
87372,train
8685,train
30321,train
84589,train
82534,train
24142,train
41531,train
45005,train
71124,train
89616,train
84842,train
69700,train
84041,train
92967,train
61861,train
61987,train
47096,train
59510,train
60926,train
94339,train
28188,train
66598,train
82412,train
84649,train
22835,train
20300,train
66473,train
9304,train
29403,train
62925,train
20228,train
98211,train
34123,train
53040,train
50142,train
91454,train
24931,train
41643,train
29598,train
34748,train
50913,train
74214,train
17601,train
15229,train
94277,train
16511,train
46827,train
9308,train
93930,train
4518,train
101993,train
54729,train
48106,train
96226,train
11863,train
56580,train
6136,train
50218,train
65878,train
22487,train
86783,train
16180,train
15742,train
91958,train
61691,train
33819,train
88151,train
46002,train
12852,train
55879,train
14841,train
59296,train
12676,train
43959,train
71127,train
44657,train
45603,train
72528,train
59649,train
50894,train
90853,train
38695,train
73889,train
31305,train
84162,train
47075,train
50256,train
53725,train
89553,train
96988,train
66172,train
21946,train
75561,train
73882,train
51335,train
67608,train
31263,train
77815,train
23659,train
51379,train
49835,train
24425,train
70365,train
8900,train
6886,train
101516,train
92766,train
70056,train
79899,train
25174,train
28061,train
28005,train
86831,train
75807,train
62495,train
13912,train
60588,train
61879,train
37286,train
32227,train
4395,train
84548,train
41155,train
23479,train
57122,train
58500,train
74737,train
59692,train
66015,train
39764,train
48582,train
82704,train
64122,train
34200,train
88931,train
45100,train
97628,train
96808,train
41560,train
92424,train
18156,train
96751,train
98842,train
72982,train
13334,train
23241,train
38711,train
92314,train
41286,train
97148,train
41435,train
88321,train
38252,train
68965,train
96390,train
68956,train
9195,train
46396,train
40658,train
17374,train
17079,train
99088,train
38019,train
30603,train
62546,train
79418,train
86543,train
78764,train
58874,train
47732,train
70967,train
90372,train
93304,train
1414,train
75810,train
53816,train
37754,train
47056,train
72588,train
4014,train
45214,train
55564,train
77673,train
90332,train
46636,train
63455,train
2269,train
47885,train
53218,train
83687,train
64996,train
43945,train
95385,train
37569,train
27680,train
34571,train
57097,train
31726,train
55181,train
7726,train
94821,train
88708,train
57170,train
79939,train
46112,train
2432,train
59666,train
81320,train
83536,train
48649,train
71873,train
83029,train
53133,train
70555,train
8161,train
78497,train
42792,train
94854,train
14147,train
19701,train
13831,train
4326,train
55213,train
50682,train
89802,train
77065,train
22406,train
60382,train
81542,train
28692,train
92004,train
20666,train
59159,train
75988,train
80643,train
96222,train
77048,train
80603,train
15624,train
90006,train
41216,train
79924,train
39139,train
60669,train
78146,train
46320,train
46761,train
97258,train
85694,train
103759,train
99741,train
24965,train
52765,train
9317,train
95558,train
45068,train
101496,train
95236,train
73264,train
29824,train
42028,train
30187,train
66500,train
68872,train
35911,train
98656,train
581,train
932,train
72206,train
15813,train
64777,train
46249,train
14369,train
83184,train
92648,train
67111,train
36819,train
21583,train
85522,train
11497,train
4276,train
92042,train
75836,train
21960,train
51049,train
84762,train
60798,train
55530,train
31320,train
96342,train
22050,train
84595,train
37622,train
78516,train
97158,train
67316,train
87586,train
31533,train
46561,train
1012,train
95982,train
91309,train
6048,train
63341,train
34414,train
46533,train
26643,train
20935,train
53447,train
56598,train
10396,train
98790,train
102542,train
21284,train
70102,train
102235,train
14604,train
50147,train
37084,train
2911,train
80356,train
39538,train
22955,train
46743,train
57554,train
95748,train
31349,train
75968,train
61564,train
11721,train
103144,train
101248,train
71852,train
88164,train
71141,train
30296,train
78828,train
35692,train
66268,train
7279,train
29341,train
14613,train
33293,train
29453,train
61806,train
9237,train
38530,train
45180,train
38447,train
48789,train
75588,train
35487,train
26752,train
30574,train
19533,train
48948,train
28504,train
97410,train
53757,train
53339,train
98137,train
19782,train
99562,train
41021,train
59322,train
529,train
87732,train
30109,train
84987,train
75236,train
68364,train
12334,train
39182,train
38458,train
62109,train
8117,train
68810,train
21903,train
80803,train
90183,train
65768,train
92030,train
55709,train
24640,train
1601,train
95091,train
67279,train
33683,train
1327,train
32678,train
93469,train
36588,train
36759,train
76824,train
103845,train
89128,train
28989,train
32376,train
26478,train
66017,train
45588,train
4583,train
33568,train
69138,train
12602,train
78515,train
11147,train
7426,train
6338,train
9797,train
65600,train
19106,train
22929,train
43118,train
13752,train
64946,train
37820,train
62086,train
77229,train
61126,train
57694,train
60043,train
29066,train
71805,train
95590,train
79265,train
14417,train
85203,train
3688,train
85519,train
102834,train
78787,train
17764,train
28153,train
79003,train
12684,train
68463,train
43535,train
40726,train
77825,train
66368,train
44110,train
98986,train
36744,train
27885,train
82347,train
91568,train
22391,train
47178,train
26329,train
92437,train
96881,train
56132,train
73160,train
7930,train
58842,train
49639,train
31565,train
4804,train
17091,train
4239,train
73074,train
7387,train
5481,train
89072,train
59777,train
38217,train
29036,train
42630,train
31505,train
93222,train
56709,train
93285,train
36722,train
33555,train
90984,train
29627,train
100188,train
100231,train
87025,train
93141,train
68234,train
95259,train
65564,train
26250,train
66606,train
100743,train
16319,train
46976,train
4758,train
6764,train
13280,train
3490,train
20166,train
53226,train
33018,train
99814,train
85560,train
24128,train
69293,train
3656,train
49585,train
25817,train
80431,train
67342,train
16091,train
30896,train
98425,train
18788,train
37446,train
71668,train
16675,train
76823,train
71291,train
72497,train
67446,train
103893,train
33980,train
55905,train
99069,train
38707,train
53222,train
49841,train
45942,train
49402,train
20926,train
94226,train
28291,train
12120,train
47854,train
41697,train
94966,train
79461,train
11109,train
72782,train
3154,train
15142,train
49006,train
41687,train
84161,train
88842,train
32695,train
78586,train
31731,train
26235,train
91300,train
61264,train
92460,train
7871,train
20783,train
47132,train
14802,train
21531,train
89403,train
51984,train
86731,train
91453,train
84551,train
11171,train
84972,train
67163,train
90330,train
67671,train
21964,train
45371,train
61344,train
89089,train
64819,train
47043,train
14638,train
45181,train
80059,train
26838,train
89467,train
37014,train
69731,train
64582,train
34257,train
22771,train
87422,train
66761,train
45474,train
26943,train
53595,train
4660,train
21599,train
93145,train
23817,train
68206,train
64890,train
34649,train
53380,train
12230,train
572,train
9864,train
65843,train
65746,train
98084,train
371,train
3760,train
5207,train
51274,train
67974,train
39581,train
69991,train
73359,train
83876,train
35497,train
7217,train
21626,train
27262,train
24283,train
13530,train
28959,train
379,train
61493,train
96197,train
27106,train
83223,train
52437,train
59398,train
66827,train
18640,train
86242,train
62002,train
95530,train
10364,train
27850,train
100194,train
21941,train
59426,train
72138,train
26863,train
50608,train
47505,train
79885,train
61771,train
96695,train
63518,train
15590,train
93966,train
8182,train
19551,train
88960,train
58898,train
74998,train
103701,train
36560,train
51363,train
95841,train
49163,train
101325,train
24145,train
15805,train
48296,train
58336,train
103444,train
66345,train
75746,train
95053,train
1212,train
68319,train
22010,train
78287,train
8006,train
97267,train
33544,train
70907,train
68132,train
7607,train
23993,train
60084,train
2655,train
92598,train
28508,train
81967,train
4811,train
20212,train
98518,train
24012,train
87198,train
23784,train
22698,train
18043,train
101022,train
43332,train
85318,train
61508,train
856,train
80765,train
63627,train
86291,train
99075,train
49244,train
10506,train
69233,train
82628,train
34168,train
74884,train
94096,train
77939,train
101667,train
30282,train
55265,train
76603,train
31432,train
79484,train
24561,train
80992,train
26317,train
67773,train
69426,train
93575,train
89533,train
28453,train
6777,train
13937,train
69352,train
92869,train
12569,train
23637,train
79640,train
31822,train
82169,train
17158,train
39074,train
25496,train
90420,train
31173,train
78428,train
24021,train
78458,train
44287,train
84827,train
53847,train
85341,train
22559,train
80464,train
4571,train
2007,train
65867,train
103857,train
21058,train
13383,train
8273,train
40199,train
38579,train
66075,train
97593,train
80234,train
55397,train
56732,train
21988,train
82079,train
1436,train
13827,train
30074,train
20638,train
50180,train
35534,train
87235,train
62956,train
19295,train
62753,train
63070,train
28106,train
27000,train
8721,train
31718,train
101443,train
49219,train
3789,train
73668,train
97751,train
14361,train
32413,train
85009,train
102830,train
90602,train
51034,train
96969,train
40422,train
34389,train
63019,train
15993,train
2943,train
81048,train
69375,train
103121,train
92955,train
33749,train
68730,train
71674,train
92534,train
89012,train
13784,train
46700,train
17890,train
43986,train
10275,train
15532,train
69330,train
92654,train
87334,train
75100,train
557,train
47317,train
31758,train
38455,train
33218,train
87423,train
52730,train
91395,train
31036,train
87377,train
34265,train
77268,train
73937,train
40982,train
71425,train
57475,train
46986,train
32511,train
52611,train
51073,train
95767,train
13323,train
51948,train
65402,train
47571,train
42728,train
511,train
79241,train
11313,train
54496,train
58062,train
75967,train
69794,train
11661,train
69506,train
2999,train
38666,train
68023,train
2139,train
47290,train
57569,train
18536,train
43643,train
21846,train
55407,train
58925,train
55858,train
26326,train
45597,train
72762,train
91369,train
93093,train
17129,train
14397,train
83501,train
6187,train
77945,train
17161,train
30966,train
48036,train
45798,train
55851,train
28904,train
20702,train
39774,train
99866,train
11160,train
8239,train
72597,train
34368,train
18496,train
86634,train
27443,train
7758,train
89252,train
89082,train
30840,train
81113,train
76056,train
26084,train
99383,train
41635,train
20347,train
20064,train
44856,train
89582,train
84435,train
27649,train
7924,train
26064,train
96378,train
51189,train
41500,train
90459,train
21000,train
4078,train
20329,train
51488,train
34631,train
55433,train
74855,train
61911,train
30864,train
101779,train
83065,train
64919,train
96977,train
23898,train
91416,train
45452,train
8628,train
62808,train
74564,train
76697,train
55138,train
2837,train
17042,train
79981,train
38827,train
3501,train
6566,train
99844,train
60225,train
22361,train
72423,train
68534,train
11485,train
44921,train
44629,train
30628,train
72360,train
37888,train
698,train
28517,train
23640,train
26657,train
13061,train
80080,train
64355,train
70938,train
31253,train
51016,train
15267,train
20271,train
64187,train
43875,train
25506,train
95901,train
82735,train
2350,train
97108,train
71835,train
47131,train
37810,train
72467,train
34981,train
55303,train
1847,train
81084,train
33751,train
80461,train
74020,train
69776,train
69819,train
2752,train
10079,train
33880,train
71444,train
68744,train
32154,train
47374,train
57321,train
44616,train
41129,train
61039,train
64153,train
63897,train
101599,train
18334,train
95435,train
57379,train
90687,train
44641,train
56880,train
83836,train
15565,train
66505,train
36121,train
82458,train
55588,train
44088,train
89273,train
14820,train
97947,train
65601,train
34730,train
42225,train
80092,train
40523,train
26885,train
32614,train
13531,train
46725,train
83324,train
5103,train
78124,train
44204,train
99599,train
96086,train
99919,train
70395,train
10405,train
59780,train
82290,train
71719,train
5440,train
18397,train
102098,train
57692,train
5666,train
79387,train
3604,train
45776,train
43384,train
23175,train
62418,train
72843,train
72302,train
93525,train
1373,train
13780,train
80916,train
100651,train
12920,train
86540,train
29657,train
60645,train
13386,train
69806,train
19402,train
81146,train
10894,train
71513,train
77120,train
88453,train
84795,train
51054,train
52834,train
11029,train
76149,train
11117,train
103322,train
89982,train
46650,train
23313,train
90156,train
92249,train
32201,train
85366,train
17344,train
87269,train
70635,train
12646,train
72325,train
54882,train
62979,train
62317,train
68944,train
93899,train
77217,train
80663,train
23488,train
43696,train
96908,train
42141,train
45639,train
13219,train
91909,train
3943,train
90515,train
46938,train
69115,train
83431,train
43146,train
76033,train
52104,train
94165,train
76836,train
4946,train
97698,train
19655,train
73144,train
59926,train
4695,train
24175,train
1265,train
50440,train
71066,train
58575,train
86221,train
61079,train
81733,train
33051,train
47984,train
60459,train
72117,train
58682,train
33479,train
95120,train
80035,train
75837,train
10681,train
65821,train
95740,train
90638,train
102956,train
45379,train
80083,train
15435,train
75138,train
95040,train
101923,train
71725,train
5218,train
73301,train
68637,train
22935,train
99521,train
80733,train
7164,train
100655,train
56724,train
9239,train
13188,train
100341,train
75516,train
26416,train
76240,train
14434,train
39286,train
8,train
54517,train
33805,train
76326,train
14894,train
64825,train
25522,train
14992,train
3410,train
19937,train
8599,train
32978,train
26099,train
46411,train
45250,train
85591,train
86394,train
7271,train
20416,train
90761,train
72191,train
21374,train
72488,train
70087,train
49100,train
19893,train
11357,train
33725,train
84695,train
60036,train
56256,train
70629,train
33117,train
41029,train
64756,train
92255,train
35083,train
102968,train
89557,train
46951,train
99248,train
34646,train
62128,train
59695,train
20863,train
75756,train
86219,train
4465,train
48666,train
79181,train
58044,train
25295,train
5653,train
33523,train
13899,train
18970,train
41383,train
50985,train
74332,train
29371,train
17253,train
51372,train
95182,train
28238,train
33268,train
23663,train
45875,train
11610,train
45365,train
62477,train
72313,train
20042,train
23612,train
102449,train
35470,train
36561,train
53986,train
74903,train
56170,train
68331,train
6069,train
49855,train
91344,train
33632,train
102316,train
99191,train
3586,train
82525,train
70609,train
96251,train
95395,train
37574,train
93340,train
19794,train
33506,train
12802,train
35683,train
89135,train
90222,train
85817,train
46643,train
40433,train
10435,train
95894,train
24845,train
89576,train
67824,train
70669,train
101556,train
15086,train
23914,train
47504,train
15931,train
15885,train
10006,train
21272,train
99561,train
25919,train
98117,train
64899,train
90175,train
57543,train
54119,train
61108,train
34468,train
68803,train
8083,train
31587,train
46226,train
39495,train
6783,train
59213,train
36476,train
27,train
55161,train
99,train
28007,train
58936,train
74026,train
25810,train
6155,train
24516,train
70072,train
85559,train
16074,train
15775,train
57114,train
20906,train
56228,train
85107,train
61982,train
83679,train
23359,train
92609,train
94338,train
48166,train
68943,train
80846,train
54949,train
63117,train
57020,train
39319,train
16974,train
99662,train
97088,train
24598,train
33718,train
40084,train
78101,train
7377,train
70844,train
102225,train
29310,train
99092,train
93523,train
23105,train
50609,train
27521,train
101396,train
60763,train
84398,train
11285,train
91489,train
19087,train
87057,train
53607,train
88533,train
59157,train
71653,train
5368,train
99188,train
71729,train
60889,train
62031,train
70812,train
97077,train
53216,train
91584,train
23498,train
75638,train
87516,train
38309,train
96221,train
20668,train
58431,train
21254,train
93446,train
22477,train
88865,train
45614,train
35914,train
2052,train
76814,train
37351,train
92642,train
28892,train
71755,train
40363,train
39418,train
74049,train
70039,train
157,train
83523,train
76629,train
27434,train
87101,train
91058,train
61220,train
47663,train
36642,train
48297,train
85630,train
87893,train
65020,train
76127,train
95621,train
44230,train
102664,train
43390,train
59803,train
83149,train
23160,train
14218,train
56826,train
82645,train
49434,train
6652,train
59088,train
53245,train
94070,train
49575,train
56506,train
47939,train
14811,train
31627,train
91271,train
99737,train
4677,train
50771,train
21857,train
92991,train
48356,train
67254,train
25753,train
23436,train
96929,train
15317,train
103066,train
11882,train
17137,train
74919,train
1293,train
27534,train
32394,train
12596,train
91180,train
98246,train
49293,train
81257,train
93763,train
5276,train
101312,train
99973,train
35824,train
5258,train
29690,train
33896,train
90954,train
20121,train
91962,train
62052,train
34427,train
58732,train
51570,train
88344,train
74126,train
89657,train
3746,train
68027,train
5757,train
69125,train
63926,train
85957,train
95893,train
47358,train
99963,train
38665,train
66441,train
66691,train
49205,train
69771,train
20377,train
65806,train
21213,train
89892,train
12328,train
65306,train
19444,train
93112,train
85061,train
83512,train
22364,train
97724,train
100817,train
76066,train
17413,train
29626,train
85431,train
90483,train
96078,train
72341,train
74235,train
80812,train
16138,train
8724,train
7201,train
100044,train
47428,train
51731,train
22139,train
61461,train
48884,train
45631,train
65119,train
95702,train
54030,train
26533,train
97031,train
1163,train
26798,train
8949,train
175,train
33822,train
68990,train
68618,train
76367,train
2309,train
6698,train
99169,train
70323,train
50751,train
77040,train
5761,train
39928,train
23879,train
12158,train
65438,train
90885,train
72767,train
36316,train
9264,train
77342,train
37843,train
48232,train
40946,train
65251,train
42620,train
53235,train
68503,train
30395,train
88552,train
13583,train
79788,train
50517,train
44007,train
9223,train
66408,train
24282,train
34793,train
39836,train
74382,train
13465,train
78224,train
10978,train
75355,train
71085,train
56982,train
3000,train
37268,train
101313,train
28909,train
32327,train
52504,train
88488,train
75939,train
10276,train
54662,train
38965,train
44684,train
58274,train
89162,train
19975,train
47575,train
53824,train
19447,train
52886,train
58530,train
1760,train
39976,train
58808,train
42037,train
73869,train
63330,train
73579,train
94653,train
80000,train
5001,train
40308,train
39046,train
33058,train
64172,train
38154,train
102646,train
67433,train
102976,train
62212,train
41665,train
75395,train
84468,train
91664,train
59912,train
86362,train
43920,train
49941,train
59165,train
72975,train
87676,train
7517,train
2374,train
71349,train
61378,train
694,train
946,train
52705,train
80168,train
94389,train
10825,train
6742,train
51837,train
45713,train
43156,train
38575,train
2193,train
51003,train
23887,train
52393,train
76905,train
72109,train
26993,train
61641,train
66158,train
60109,train
89102,train
62459,train
48928,train
9594,train
47327,train
80943,train
100857,train
89965,train
99834,train
44070,train
33451,train
45160,train
98123,train
57172,train
24196,train
1038,train
48202,train
54392,train
25150,train
7123,train
12330,train
77535,train
49263,train
48040,train
24599,train
43900,train
3523,train
2412,train
22271,train
57785,train
18328,train
92614,train
31490,train
38929,train
38594,train
94999,train
5202,train
7712,train
37608,train
102577,train
14525,train
17692,train
69089,train
51600,train
83577,train
2308,train
53398,train
19649,train
41773,train
44485,train
49128,train
75032,train
17371,train
86005,train
27243,train
101662,train
26056,train
96793,train
55296,train
46597,train
75416,train
25213,train
99086,train
22756,train
37727,train
2192,train
73589,train
32798,train
54962,train
81545,train
41201,train
12737,train
52166,train
99381,train
8652,train
73467,train
81049,train
79348,train
17549,train
87196,train
102017,train
85471,train
9776,train
9884,train
6514,train
88849,train
77459,train
77774,train
88927,train
968,train
21920,train
42451,train
12029,train
11011,train
15951,train
95373,train
90164,train
54608,train
24224,train
70427,train
75655,train
91726,train
32280,train
97040,train
37136,train
89680,train
99851,train
95056,train
83656,train
75977,train
36900,train
53837,train
59463,train
93821,train
89695,train
37677,train
19105,train
51164,train
78719,train
65653,train
12421,train
73282,train
57734,train
26341,train
5456,train
59087,train
92397,train
11179,train
100081,train
75672,train
53608,train
28471,train
27645,train
44410,train
43908,train
4149,train
19314,train
97918,train
3212,train
7452,train
79457,train
63955,train
56767,train
96548,train
63899,train
91418,train
43441,train
38839,train
79568,train
98704,train
63409,train
29895,train
85749,train
20490,train
46581,train
83479,train
36331,train
13251,train
10632,train
67452,train
33895,train
765,train
100008,train
77915,train
28457,train
88376,train
56242,train
15552,train
45912,train
63530,train
72770,train
65999,train
62931,train
99133,train
55289,train
47175,train
73798,train
27563,train
75611,train
33581,train
98294,train
23215,train
92789,train
97382,train
88782,train
92370,train
36507,train
35378,train
82899,train
75362,train
43838,train
76673,train
27398,train
21147,train
11093,train
539,train
6861,train
91914,train
47765,train
73050,train
100995,train
81408,train
43394,train
7531,train
32748,train
98669,train
46365,train
6720,train
37455,train
86989,train
79831,train
3570,train
72186,train
100940,train
88618,train
57116,train
48966,train
89350,train
43260,train
25752,train
43029,train
98226,train
27551,train
96676,train
91086,train
63586,train
59905,train
30626,train
69998,train
48358,train
69804,train
48981,train
102801,train
22024,train
3799,train
63592,train
95632,train
81931,train
27042,train
81560,train
47578,train
79743,train
84208,train
101344,train
93875,train
77521,train
96130,train
65652,train
63028,train
30543,train
47849,train
28197,train
33813,train
93720,train
43383,train
8569,train
45777,train
31190,train
91846,train
38131,train
32195,train
3364,train
83956,train
57697,train
28019,train
9973,train
94356,train
82375,train
17213,train
1065,train
24387,train
78699,train
42013,train
4101,train
2458,train
79110,train
47448,train
37467,train
83181,train
30569,train
481,train
79199,train
32802,train
39852,train
8237,train
48559,train
21901,train
92217,train
21145,train
63912,train
31475,train
13037,train
8101,train
94593,train
98988,train
56043,train
34070,train
56003,train
46682,train
190,train
46841,train
6559,train
66539,train
49666,train
94783,train
32600,train
54769,train
